,id,value_x,value_y,group,language,follower,friend,time
25,1394963216678195206,@naima I managed to avoid chicken pox. 3 times. It went through the house and nieces etc I cried because I didn't wâ€¦ https://t.co/hFSZ2hmcMN,-0.6,east,en,316,847,Wed May 19 10:28:42 +0000 2021
26,1394963276409278466,"Yessss Tom! ğŸ˜�
#MasterChefAU",0.0,east,en,429,745,Wed May 19 10:28:56 +0000 2021
27,1394963287981371394,@daniel_mazaro ğŸ’‹ğŸ’‹ğŸ’‹,0.0,east,und,16614,1067,Wed May 19 10:28:59 +0000 2021
28,1394963299209449472,"@Hateonions1 @LesStonehouse Hell yeah, my phone wifi name is â€œ5G Covid 19 Test Towerâ€� ğŸ˜†ğŸ˜†ğŸ˜†",0.0,east,en,69,342,Wed May 19 10:29:02 +0000 2021
29,1394963301646352388,"@adwyer7 @TroyRatcliffe17 @cranktprotein Guys, theyâ€™ve not used the account for like four years ... youâ€™re not getting freebies ğŸ˜‚",0.0,east,en,4268,683,Wed May 19 10:29:02 +0000 2021
30,1394963318742388739,@JohnBat69 ğŸ˜˜,0.0,east,und,16614,1067,Wed May 19 10:29:07 +0000 2021
31,1394963370160398347,@TheStanchion JB isnâ€™t the problem. Seriously our drafting had been soo good. Plus having the Farm Team in Abby babâ€¦ https://t.co/jNZLL103h1,0.18333333333333332,east,en,76,834,Wed May 19 10:29:19 +0000 2021
32,1394963373863968768,Thank you targeted advertising for actually being good for once https://t.co/085iIsqIk9,0.35,east,en,21,70,Wed May 19 10:29:20 +0000 2021
33,1394963390934786048,@Reunion_Podcast @FFVIINovels https://t.co/NXMN2yLTd4,0.0,east,und,303,481,Wed May 19 10:29:24 +0000 2021
34,1394963399071653894,"@leachitup Congratulations! Wonderful news, very happy for you both ğŸ�‰â�¤ï¸�",1.0,east,en,3525,1224,Wed May 19 10:29:26 +0000 2021
35,1394963400199921664,@DanielBleakley @MinersInTeslas Ac/Dc?,0.0,east,ca,1319,3282,Wed May 19 10:29:26 +0000 2021
36,1394963419099508738,@Aquila87825835 ğŸ˜šğŸ’•,0.0,east,und,16614,1067,Wed May 19 10:29:30 +0000 2021
37,1394963431594336260,Home ğŸ˜� https://t.co/jKy65RGBtq,0.0,east,en,810,1201,Wed May 19 10:29:33 +0000 2021
38,1394963451227910156,@Chapa1Manolo ğŸ˜�ğŸ’‹,0.0,east,und,16614,1067,Wed May 19 10:29:38 +0000 2021
39,1394963452402282503,@_LisaParker @jeremy_gans @opinionsonhigh Well. I shall try!,0.0,east,en,2626,1090,Wed May 19 10:29:38 +0000 2021
40,1394963453186543621,I just wona say I fuking love  @PaulineHansonOz  and @JacquiLambie get together and take My country backâ€¦ https://t.co/ynKhhogx6F,0.5,east,en,277,958,Wed May 19 10:29:39 +0000 2021
41,1394963470366527494,@GemmaTognini Foxy ğŸ’•,0.0,east,en,1319,3282,Wed May 19 10:29:43 +0000 2021
42,1394963479141003267,@BobbinGraham ğŸ’•ğŸ’•ğŸ˜š,0.0,east,und,16614,1067,Wed May 19 10:29:45 +0000 2021
43,1394963487751819266,"@landry235 Oh yumm, can I have extra spuds please? Happy birthday Stu",0.4,east,en,1757,3003,Wed May 19 10:29:47 +0000 2021
44,1394963519288795141,@Blairehunter_ ğŸ˜˜ğŸ˜�,0.0,east,und,16614,1067,Wed May 19 10:29:54 +0000 2021
45,1394963558186864640,@taj1944 @fr_aquilini Come bro JB aint the problem,0.0,east,en,76,834,Wed May 19 10:30:04 +0000 2021
46,1394963569851125767,@peclgl @DrJennyNg SMH. Will share tomorrow,0.0,east,en,2626,1090,Wed May 19 10:30:06 +0000 2021
47,1394963586984955909,@HawkTalkPod The smith one can fuck off heâ€™s dead to me ğŸ˜‚,-0.30000000000000004,east,en,513,296,Wed May 19 10:30:10 +0000 2021
48,1394963596451491842,@HawkTalkPod It was early but Roughies bump in 2014 was a 'we are looking like a winning team's moment https://t.co/SDxWDjOh0P,0.3,east,en,1241,710,Wed May 19 10:30:13 +0000 2021
49,1394963597646774278,Today marks 160 years since #DameNellieMelba's birth! We're celebrating one of Australia's biggest icons by highligâ€¦ https://t.co/wQb0ciJNIO,0.0,east,en,16050,1507,Wed May 19 10:30:13 +0000 2021
50,1394963688797396997,"æ¯�å›�æ€�ã�†ã‚“ã� ã�Œ
æ‚ªã�„äº‹ã�™ã‚‹å¥´ã�Œã‚‚ã�¡ã‚�ã‚“æ‚ªã�„ã�—è¾�ã‚�ã‚‹ã�¹ã��ã�ªã�®ã�¯ã�©æ­£è«–ã�ªã‚“ã� ã�‘ã�©

æ³¥æ£’å…¥ã‚‰ã‚Œã�ªã�„ã‚ˆã�†å®¶ã�®æ–½éŒ ã�™ã‚‹ã�®ã�¨å�Œã�˜è©±ã�§

è‡ªåˆ†ã�®æ„�æ€�ã�§æ‚ªæ„�ã‚’æŒ�ã�£ã�¦ä»–äººã�«æ”»æ’ƒã�™ã‚‹äººé–“ã�«æ­£è«–ã�‹ã�¾ã�—ã�Ÿã�¨ã�“ã‚�ã�§é€šã�˜ã�ªã�„ã�—ã�©ã�†ã�—ã‚ˆã�†ã‚‚ã�ªã�„ã�‹ã‚‰

è‡ªè¡›ã�®â€¦ https://t.co/IgAIAmC9E0",0.0,east,ja,4262,4180,Wed May 19 10:30:35 +0000 2021
51,1394963694178684931,@TifaTheMonk https://t.co/8P60AKkT2G,0.0,east,und,303,481,Wed May 19 10:30:36 +0000 2021
52,1394963730761457667,@AnOldWombat @DrJennyNg Heh. I approached them.,0.0,east,en,2626,1090,Wed May 19 10:30:45 +0000 2021
53,1394963747253407749,@iaintyourbrah Looks dope bro!,0.0,east,en,303,481,Wed May 19 10:30:49 +0000 2021
54,1394963788571480067,@j_kaul @Kishjustathome I couldnâ€™t find her on Twitter thanks for locating @Kishjustathome for me ğŸ˜€ awesome job tonight ğŸ™ŒğŸ�¼,0.6,east,en,9295,1230,Wed May 19 10:30:59 +0000 2021
55,1394963793168502784,"ã‚¸ãƒ§ã‚¸ãƒ§ã�®å¥‡å¦™ã�ªå†’é™º ã‚’ã‚¯ãƒ­ã‚¢ãƒ�ã‚¢èª�ã�«ã�—ã�Ÿã‚‰ãƒ€ã‚µã�‹ã�£ã�Ÿè©±ğŸ˜‚
#ã‚¯ãƒ­ã‚¢ãƒ�ã‚¢èª� #ã‚¸ãƒ§ã‚¸ãƒ§ã�®å¥‡å¦™ã�ªå†’é™º #ã‚¸ãƒ§ã‚¸ãƒ§å¥½ã��ã�•ã‚“ã�¨ç¹‹ã�Œã‚Šã�Ÿã�„ https://t.co/UjN40f2C3O",0.0,east,ja,41,55,Wed May 19 10:31:00 +0000 2021
56,1394963801007706116,"Hereâ€™s a song for youâ€¦  
https://t.co/yn1DPr2TfS",0.0,east,en,1354,1193,Wed May 19 10:31:01 +0000 2021
57,1394963868414271490,@4Qpolies Because voters keep voting LNP. We have it in our hands to change. But we donâ€™t.,0.0,east,en,183,754,Wed May 19 10:31:18 +0000 2021
58,1394963889314480132,"I have a sudden craving for Original Smiths Crisps....
Can someone deliver me a bag?",0.1875,east,en,1841,1515,Wed May 19 10:31:23 +0000 2021
59,1394963913603694596,An older photo from me. We watched this Eastern Osprey catch a ripping King George Whiting from the rocky shore ofâ€¦ https://t.co/7CuqeJ6v7r,0.16666666666666666,east,en,114,144,Wed May 19 10:31:28 +0000 2021
60,1394963927369494528,@MWL152 @spissy_c Gulp https://t.co/6nSBmfa0uL,0.0,east,en,1618,1261,Wed May 19 10:31:32 +0000 2021
61,1394963936739565572,"Smart move, kidâ€™s a keeper. https://t.co/EDf43ux6K7",0.21428571428571427,east,en,929,1285,Wed May 19 10:31:34 +0000 2021
62,1394963961506848770,@MegaRan FF8 is dope!,0.0,east,en,303,481,Wed May 19 10:31:40 +0000 2021
63,1394964037159559168,Futsal (Wednesday): Swifties beat SIS (9 - 8) https://t.co/MFUmmntaGL,0.5,east,en,54,4,Wed May 19 10:31:58 +0000 2021
64,1394964072538546181,@Sheps71 I wish. Alas most people donâ€™t want op eds on that. I will do a OOH note.,0.04999999999999999,east,en,2626,1090,Wed May 19 10:32:06 +0000 2021
65,1394964089353408512,"I love chocolate, but I'd feel ripped off if I got a non set dessert, while others got a multi layered dessert
#MasterChefAU",0.5,east,en,429,745,Wed May 19 10:32:10 +0000 2021
66,1394964175621955584,Just looking for some scale ğŸŒ²ğŸŒ„ https://t.co/OMw19rXquM,0.0,east,en,1764,323,Wed May 19 10:32:31 +0000 2021
67,1394964201395871744,@PaulBateman3 Could it cost him the next election...there seems to be anger in the community about what he has said....,-0.35,east,en,856,3866,Wed May 19 10:32:37 +0000 2021
68,1394964205447548931,@OldManSakaki @twbwy Lmao True! i bet i'm about to be blocked by the original tweeter ğŸ˜‚,0.4708333333333334,east,en,303,481,Wed May 19 10:32:38 +0000 2021
69,1394964207960010752,Quick Tobacco Controllers what are they scheming.. Surely they are plotting to take my first born? https://t.co/BWbPIFHes3,0.3611111111111111,east,en,1319,3282,Wed May 19 10:32:39 +0000 2021
70,1394964276578820098,@JaneInToolleen @davidbewart @ScottMorrisonMP Recently my elderly neighbour asked me why are they only giving the câ€¦ https://t.co/KqIpYPsenm,0.0,east,en,38,159,Wed May 19 10:32:55 +0000 2021
71,1394964341842132996,"Who wanted Sushant Singh Rajput Murdered?

CBI 302 In SSR Case by June",0.0,east,en,816,1699,Wed May 19 10:33:10 +0000 2021
72,1394964381318922242,@owen_minogue Isnâ€™t there a servo near you? Lol Coles Uber eats can?,0.45,east,en,631,894,Wed May 19 10:33:20 +0000 2021
73,1394964391116824580,What a legend â�¤ï¸� https://t.co/QeMts4hiIh,0.0,east,en,316,847,Wed May 19 10:33:22 +0000 2021
74,1394964470129102851,@Returnpuff Avocado ğŸ¤®,0.0,east,pt,647,2848,Wed May 19 10:33:41 +0000 2021
75,1394964551557337088,"Who is the master mind behind SSR  Murder?

CBI 302 In SSR Case by June",-0.4,east,en,816,1699,Wed May 19 10:34:00 +0000 2021
76,1394964651436347393,@LaborIsTrash Has the evidence confirmed she was raped?,0.4,east,en,765,778,Wed May 19 10:34:24 +0000 2021
77,1394964695044575232,"@TimsRedPants I think you're not far off.

The information we need is in the databases, but the only data point whiâ€¦ https://t.co/L1I2zIkBtk",-0.025,east,en,1332,737,Wed May 19 10:34:35 +0000 2021
78,1394964703504388098,@LimeEyed @goodnightncole https://t.co/CdtTG4BeIb,0.0,east,und,784,599,Wed May 19 10:34:37 +0000 2021
79,1394964783686881286,"definitely justice for Sushant Singh Rajput with you warrior 

CBI 302 In SSR Case by June https://t.co/q2X8BDForh",0.0,east,en,816,1699,Wed May 19 10:34:56 +0000 2021
80,1394964814489862147,@llenten @NeilStewartWC @cleary_mitch @AFLcomau I was responding to Neilâ€™s tweet about Richmondâ€™s â€˜dream fixtureâ€™ câ€¦ https://t.co/hLeSRsyOnT,0.0,east,en,761,4995,Wed May 19 10:35:03 +0000 2021
81,1394964818407342083,"@haaretzcom @MassimoFaggioli My god, has our planet become so depraved, bitter, revengeful and insane to even in aâ€¦ https://t.co/p3GfOU6dO6",-0.55,east,en,35,29,Wed May 19 10:35:04 +0000 2021
82,1394964827685195781,worth every dollar https://t.co/neL85PJ1Z2,0.3,east,en,363,1294,Wed May 19 10:35:06 +0000 2021
83,1394964870718758912,Me opening the vault to lock away more feelings. https://t.co/1RMB6WIFlb,0.5,east,en,613,927,Wed May 19 10:35:17 +0000 2021
84,1394964931850682369,"Ja me chamam de Lady Gaga por causa do cabelo loiro , e eu ainda ia comprar um conjunto colorido , aÃ­ mesmo q eu irâ€¦ https://t.co/D1qN5vb3u8",0.0,east,pt,653,643,Wed May 19 10:35:31 +0000 2021
85,1394964958996279299,@guspolinski @TheDiscoStu @patersonjeff Yeah we the Sedins then too! Please,0.0,east,en,76,834,Wed May 19 10:35:38 +0000 2021
86,1394964964654428168,"it's high warrior 

CBI 302 In SSR Case by June https://t.co/XVKGju4zLr",0.16,east,en,816,1699,Wed May 19 10:35:39 +0000 2021
87,1394965078022230017,@grAntlerMensch Can you get one of those seats attached to the handle bar that goes up and down like a lift? Very effective,0.31222222222222223,east,en,183,754,Wed May 19 10:36:06 +0000 2021
88,1394965084443758594,"Arrest Rhea for SSR Murder 

CBI 302 In SSR Case by June",-0.05,east,en,816,1699,Wed May 19 10:36:07 +0000 2021
89,1394965104479903745,@SheharaRMendis @WEHI_research @gibbs_lab @jonathanloree @BCCancer @UniMelb @VicCompCancerCr Congratulations!,0.0,east,en,908,550,Wed May 19 10:36:12 +0000 2021
90,1394965152290775043,@Reegs79 @thefrontbar7 Ron Wells Sun photographer.,0.0,east,en,690,1255,Wed May 19 10:36:24 +0000 2021
91,1394965197891198976,@JGademski Because he is not white,0.0,east,en,277,958,Wed May 19 10:36:35 +0000 2021
92,1394965227515559938,@MWL152 @spissy_c Second least points conceded(might have to ignore who theyâ€™ve played though) https://t.co/uP3SPEv5GR,-0.15,east,en,1618,1261,Wed May 19 10:36:42 +0000 2021
93,1394965399003881472,@SavageShae Agreed,0.0,east,en,810,1201,Wed May 19 10:37:22 +0000 2021
94,1394965403705696259,"Arrest Pithani, Keshav, Miranda and all who were present at SSR home 13th and 14th june they did it simple they sawâ€¦ https://t.co/lQotoNbVtQ",-0.0125,east,en,816,1699,Wed May 19 10:37:24 +0000 2021
95,1394965445443268616,@JessTheReader Coffee/lunch is on me for ages and ages,0.0,east,en,2798,3192,Wed May 19 10:37:34 +0000 2021
96,1394965495808499713,@official_lesdog If it was in Melbourne it would have been rightfully abandoned decades ago and St Merge would be full time in Wollongong.,0.35,east,en,555,581,Wed May 19 10:37:46 +0000 2021
97,1394965508190003201,Just posted a video @ Mornington Peninsula https://t.co/Zsynf1uSAg,0.0,east,en,23,68,Wed May 19 10:37:49 +0000 2021
98,1394965568269262849,"beautiful nails warrior following you

CBI 302 In SSR Case by June https://t.co/OWEgduiwqG",0.425,east,en,816,1700,Wed May 19 10:38:03 +0000 2021
99,1394965571255549953,@thespecialbka @boxcarfred Led by a euphonium player to boot,0.0,east,en,2798,3192,Wed May 19 10:38:04 +0000 2021
100,1394965574627778561,@BensLodge @lachymcallister ğŸ‘€,0.0,east,und,1509,888,Wed May 19 10:38:04 +0000 2021
101,1394965583721009152,All u can eat restaurants are so disgusting,-1.0,east,en,252,247,Wed May 19 10:38:07 +0000 2021
102,1394965584211808257,"Also new video is no longer coming soon its out now

https://t.co/qwEbq5unQP",0.13636363636363635,east,en,20,161,Wed May 19 10:38:07 +0000 2021
103,1394965606223519744,@TimsRedPants I'd basically spent a week or more on a VERY SIMILAR task so spending 4 more hours on it today I wasâ€¦ https://t.co/41mP3UNmBs,0.225,east,en,1332,737,Wed May 19 10:38:12 +0000 2021
104,1394965622560337922,RT @LeanneM25992354: I'll have some of my Love Bugs with me @CottageMktDrog ...these are best sellers! #LouthChat https://t.co/711OvPAiFn,0.75,east,en,5378,2980,Wed May 19 10:38:16 +0000 2021
105,1394966157413736448,@HC_Muscleman https://t.co/J7W8hMAcra,0.0,east,und,2653,366,Wed May 19 10:40:23 +0000 2021
106,1394966158860767233,@TheExiledRobin Well said.,0.0,east,en,1131,1051,Wed May 19 10:40:24 +0000 2021
107,1394966169388523521,"@Keata16 When in doubt, always back those with vested interests.",0.0,east,en,912,1030,Wed May 19 10:40:26 +0000 2021
108,1394966202800345094,"@s7_suki @ShinyDam part of the plan to delay helping SSR 

CBI 302 In SSR Case by June",0.0,east,en,816,1700,Wed May 19 10:40:34 +0000 2021
109,1394966227613896706,"@hans_zollner And here is your mantra...I salute you, I want you know there are others who truly care and who strugâ€¦ https://t.co/tPW3i94uJS",0.0,east,en,35,29,Wed May 19 10:40:40 +0000 2021
110,1394966249747140609,@BobandAndySEN Matty Richo!!!ğŸ�¯ğŸ�¯ğŸ�¯,0.0,east,en,69,342,Wed May 19 10:40:45 +0000 2021
111,1394966251131260930,BB shouldâ€™ve mentioned that when eviction nominations where being made #BBAU,0.0,east,en,1841,1515,Wed May 19 10:40:46 +0000 2021
112,1394966309419552777,@INEOSGrenadiers @GettySport Ahh yes the year of the pottery cyclists.,0.0,east,en,354,1765,Wed May 19 10:41:00 +0000 2021
113,1394966325617995776,"RT @LeanneM25992354: And lots of handmade thank you teacher gifts on the day @CottageMktDrog #LouthChat frames, bookmarks and cards. All haâ€¦",0.0,east,en,5378,2980,Wed May 19 10:41:03 +0000 2021
114,1394966370350206977,@Howard_Lovy I think the world wants more than half of us dead. Maybe half the world wants all of us dead,0.02380952380952381,east,en,912,1030,Wed May 19 10:41:14 +0000 2021
115,1394966411567673347,"@famara2001 @Rickywilts Hey Fam, ignore the idiots",-0.8,east,en,1131,1051,Wed May 19 10:41:24 +0000 2021
116,1394966494090600458,Less than 10 minutes into #SeeWhatYouMadeMeDo and Iâ€™m speechless @PhilCleary_Ind Iâ€™m so sorry about what happened tâ€¦ https://t.co/0PvvhymIGg,-0.3333333333333333,east,en,386,859,Wed May 19 10:41:44 +0000 2021
117,1394966497731227652,@parsfarce Either of these here painted whores.,0.0,east,en,354,1765,Wed May 19 10:41:44 +0000 2021
118,1394966568875012101,Wednesday 8s Cricket: Golden Ducks beat Mighty Mates 149.0(2.0) - 70.0(2.0) https://t.co/RzwpVDQHY7,0.35,east,en,210,303,Wed May 19 10:42:01 +0000 2021
119,1394966586281312256,@KyleHighRadio [FAST FORWARD] Dodgey Brothers - Mothers Day Special https://t.co/vNUUjGO0yP via @YouTube,0.2785714285714286,east,en,23,80,Wed May 19 10:42:06 +0000 2021
120,1394966599661236236,@eglantinescake @Jess_Gately @AlexDane_ got more boxes today,0.5,east,en,2799,3193,Wed May 19 10:42:09 +0000 2021
121,1394966610247569409,"Adeus, redes sociais! https://t.co/ysnmOA7tCI",0.0,east,pt,8855,1229,Wed May 19 10:42:11 +0000 2021
122,1394966621668663298,"Sushant Singh Rajput a star in the sky an angel with God in heaven 

CBI 302 In SSR Case by June",0.0,east,en,816,1700,Wed May 19 10:42:14 +0000 2021
123,1394966651901202434,@mrsquooriosity @NanoporeConf @bach_warren @marimiya_tky @Pore_xy @geeky_jane Should have checked the agenda first ğŸ™‚,0.25,east,en,743,646,Wed May 19 10:42:21 +0000 2021
124,1394966665092292611,@Melissainau @Julesschiller @abcadelaide We played Catan again on the weekend (5-6 player) and it holds up! Dominioâ€¦ https://t.co/vJ9WUQcLNo,0.0,east,en,1332,737,Wed May 19 10:42:24 +0000 2021
125,1394966665218203659,@BensLodge @lachymcallister I am very intrigued with the Chita.,0.2,east,en,1509,888,Wed May 19 10:42:24 +0000 2021
126,1394966667847999492,@ThatEricAlper ğŸ’”ğŸ’� https://t.co/M1ulznwW3B,0.0,east,und,29047,231,Wed May 19 10:42:25 +0000 2021
127,1394966718615851009,@FinancialReview The only reason casinos exist is to facilitate money laundering and to exploit gambling addicts.â€¦ https://t.co/TTNwvF55Gs,0.0,east,en,283,1149,Wed May 19 10:42:37 +0000 2021
128,1394966727834939394,@Disc_light I went years ago. Be kind to yourself,0.6,east,en,1757,3003,Wed May 19 10:42:39 +0000 2021
129,1394966766766460931,@TheKouk Then letâ€™s put him in the leadership role. There is too much at stake. We must stop tippy toeing around @AlboMP,0.2,east,en,184,754,Wed May 19 10:42:49 +0000 2021
130,1394966790208372743,This will be fantastic for architects. Learn how to employ foresight principles and avoid the usual BS of techno-opâ€¦ https://t.co/hvV49Kfsrv,0.07500000000000001,east,en,837,562,Wed May 19 10:42:54 +0000 2021
131,1394966824190681093,"@PressPlayItNow @lance_stroll You mess with lance, youâ€™ll be six feet under ğŸ¤­ğŸ˜‚ğŸ˜‚",-0.175,east,en,200,1294,Wed May 19 10:43:02 +0000 2021
132,1394966826812063751,@AnnastaciaMP @gracextwo As many as possible about children surviving death in Gaza!!! https://t.co/naGyRs0eKR,0.25,east,en,35,29,Wed May 19 10:43:03 +0000 2021
133,1394966874681712647,@dfg77 @_AmyGray_ @NetflixANZ And the actress playing said character died young at just 28. https://t.co/oMKs4vQgBq,0.1,east,en,354,1765,Wed May 19 10:43:14 +0000 2021
134,1394966950762123269,"So true seems like all was planned and set up to murder SSR 

CBI 302 In SSR Case by June https://t.co/1QdevJSlEB",0.35,east,en,816,1700,Wed May 19 10:43:32 +0000 2021
135,1394966959473799168,It's that time of the yearğŸ˜Š https://t.co/AuD7wLSKvz,0.0,east,en,65,216,Wed May 19 10:43:35 +0000 2021
136,1394967014846910466,"But, otherwise, everything is on trackâ€¦ https://t.co/hqLyaZJH3o",0.0,east,en,5444,2930,Wed May 19 10:43:48 +0000 2021
137,1394967072673837059,Wednesday 8s Cricket: Warriors beat The Pigs 110.0(4.0) - 23.0(0.0) https://t.co/RzwpVDQHY7,0.0,east,en,210,303,Wed May 19 10:44:02 +0000 2021
138,1394967076100575232,"Yep, not only does Morrison refuse to take any action to help fellow Australians, but he actively delights in his oâ€¦ https://t.co/39fvygPmkV",-0.011111111111111108,east,en,1604,2750,Wed May 19 10:44:02 +0000 2021
139,1394967113060786177,@thespecialbka @boxcarfred my friend NASA Dave is still working on The Book: the complete history of NZ punk and post-punk,0.1,east,en,2799,3193,Wed May 19 10:44:11 +0000 2021
140,1394967144803221512,@carloscmonmaaan @ShaunCaruana @CarltonFC @HawthornFC @emzisbackagain @Trip_A_Deal Baby steps brother,0.0,east,en,367,632,Wed May 19 10:44:19 +0000 2021
141,1394967322402643969,"Eeeeek! So excited about our new family members ğŸ’›
And perfect timing for the knitters in Cambodia.â€¦ https://t.co/ns5CA6Eb3d",0.5037878787878788,east,en,18,57,Wed May 19 10:45:01 +0000 2021
142,1394967343344852998,https://t.co/E2RjJdsSgj,0.0,east,und,18,57,Wed May 19 10:45:06 +0000 2021
143,1394967366853857281,"@NjbBari3 @ketaminh I remember as a student being lectured to about advocating as a nurse, and how it was an inhereâ€¦ https://t.co/uIuLOcWfIP",0.0,east,en,323,803,Wed May 19 10:45:12 +0000 2021
144,1394967413079298052,@deebowmanbarker ğŸ‘ŒğŸ�»,0.0,east,und,32,566,Wed May 19 10:45:23 +0000 2021
145,1394967447191556096,fuckkk off Sydney,0.0,east,en,1080,1653,Wed May 19 10:45:31 +0000 2021
146,1394967612803715075,@HandmaidsOnHulu episode 6 was overwhelming and beautiful. Iâ€™ve just managed to stop the tears. Elisabeth Moss trulâ€¦ https://t.co/7cCCOo3tMj,0.675,east,en,244,513,Wed May 19 10:46:10 +0000 2021
147,1394967668088885249,@negative_niko https://t.co/VdYLJxn4hy,0.0,east,und,347,1401,Wed May 19 10:46:23 +0000 2021
148,1394967772560506882,@chloe_m_wilson @lauraelvery Oooh,0.0,east,und,3528,1469,Wed May 19 10:46:48 +0000 2021
149,1394967807742328832,"I donâ€™t think LNP have heard of anything invented since the 1950â€™s, their favourite invention is the white picket fâ€¦ https://t.co/E5VW6x3YuQ",0.0,east,en,4101,4868,Wed May 19 10:46:57 +0000 2021
150,1394967869117640709,@queeniepearl888 https://t.co/uR5j0ZvxKV,0.0,east,und,241,605,Wed May 19 10:47:11 +0000 2021
151,1394967945697185794,Its not too late to attend the Architeam conference. https://t.co/xHNrYCP676,-0.3,east,en,837,562,Wed May 19 10:47:30 +0000 2021
152,1394967965624377344,@dalz_golab https://t.co/f4CBVCxHGE,0.0,east,und,2653,366,Wed May 19 10:47:34 +0000 2021
153,1394968038341029888,@ForumGentleman Thank you ğŸ˜˜,0.0,east,en,7833,2525,Wed May 19 10:47:52 +0000 2021
